,ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Alive or not,Basis of measurement,Biota species name (in Latin),Distance from the river source (km),Fat content (% of total wet matter),"Name of river, estuary, lake, reservoir, sea",Number of orgnanisms,Origin of biota,Proxy pressures,River basin name,Size (mm),Species group,Tissue,Water content(%),Weight (kg),field_country
71,19846,CONNECT I+II LC,Real Sample,CONNECT 11 Mytilus edulis from Espevaer,"Wed, 10/02/2019 - 22:00","Wed, 08/28/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Espevaer,Norway,59.58711,5.15203,1,Wet weight,Mytilus edulis,,,North Sea,,Coastal region,,North Sea,,Molluscs (22488),Muscle,86.0,,Norway
72,19847,CONNECT I+II LC,Real Sample,CONNECT 10 Mytilus edulis from Convey Island,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Convey Island,UK,51.508568,0.562604,1,Wet weight,Mytilus edulis,,,Thames River,,Coastal region,,Thames River,,Molluscs (22488),Muscle,80.0,,UK
73,19848,CONNECT I+II LC,Real Sample,CONNECT 10 Mytilus edulis from Convey Island,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Convey Island,UK,51.508568,0.562604,1,Wet weight,Mytilus edulis,,,Thames River,,Coastal region,,Thames River,,Molluscs (22488),Muscle,80.0,,UK
74,19849,CONNECT I+II LC,Real Sample,CONNECT 09 Mytilus edulis from Exeter,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Exeter,UK,50.681025,-3.466916,1,Wet weight,Mytilus edulis,,,Exe River,,Coastal region,,Exe River,,Molluscs (22488),Muscle,,,UK
75,19850,CONNECT I+II LC,Real Sample,CONNECT 09 Mytilus edulis from Exeter,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #10,Exeter,UK,50.681025,-3.466916,1,Wet weight,Mytilus edulis,,,Exe River,,Coastal region,,Exe River,,Molluscs (22488),Muscle,,,UK
76,19851,CONNECT I+II LC,Real Sample,CONNECT 08 Mytilus edulis from Brofjorden,"Thu, 10/24/2019 - 22:00","Thu, 09/19/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Brofjorden,Sweden,58.360278,11.448278,1,Wet weight,Mytilus edulis,,,North Sea,,Coastal region,,North Sea,,Molluscs (22488),Muscle,,,Sweden
77,19852,CONNECT I+II LC,Real Sample,CONNECT 08 Mytilus edulis from Brofjorden,"Thu, 10/24/2019 - 22:00","Thu, 09/19/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Brofjorden,Sweden,58.360278,11.448278,1,Wet weight,Mytilus edulis,,,North Sea,,Coastal region,,North Sea,,Molluscs (22488),Muscle,,,Sweden
78,19853,CONNECT I+II LC,Real Sample,CONNECT 07 Mytilus edulis from Fjallbacka,"Thu, 04/11/2019 - 22:00","Thu, 03/07/2019 - 22:00",LC-Bruker maXis QTOF: Submission #11,Fjallbacka,Sweden,58.602,11.240806,1,Wet weight,Mytilus edulis,,,North Sea,,Coastal region,,North Sea,,Molluscs (22488),Muscle,84.0,,Sweden
79,19854,CONNECT I+II LC,Real Sample,CONNECT 07 Mytilus edulis from Fjallbacka,"Thu, 04/11/2019 - 22:00","Thu, 03/07/2019 - 22:00",LC-Bruker maXis QTOF: Submission #10,Fjallbacka,Sweden,58.602,11.240806,1,Wet weight,Mytilus edulis,,,North Sea,,Coastal region,,North Sea,,Molluscs (22488),Muscle,84.0,,Sweden
80,19855,CONNECT I+II LC,Real Sample,CONNECT 06 Mytilus edulis from Eckwarderhorne,"Tue, 01/01/1985 - 22:00","Tue, 11/27/1984 - 22:00",LC-Bruker maXis QTOF: Submission #11,Eckwarderhorne,Germany,53.52,8.23,1,Wet weight,Mytilus edulis,,,Jade Bight,,Coastal region,,Jade Bight,,Molluscs (22488),Muscle,84.0,,Germany
81,19856,CONNECT I+II LC,Real Sample,CONNECT 06 Mytilus edulis from Eckwarderhorne,"Tue, 01/01/1985 - 22:00","Tue, 11/27/1984 - 22:00",LC-Bruker maXis QTOF: Submission #10,Eckwarderhorne,Germany,53.52,8.23,1,Wet weight,Mytilus edulis,,,Jade Bight,,Coastal region,,Jade Bight,,Molluscs (22488),Muscle,84.0,,Germany
82,19857,CONNECT I+II LC,Real Sample,CONNECT 05 Mytilus edulis from Eckwarderhorne,"Tue, 01/01/2002 - 22:00","Tue, 11/27/2001 - 22:00",LC-Bruker maXis QTOF: Submission #11,Eckwarderhorne,Germany,53.520307,8.233259,1,Wet weight,Mytilus edulis,,,Jade Bight,,Coastal region,,Jade Bight,,Molluscs (22488),Muscle,,,Germany
83,19858,CONNECT I+II LC,Real Sample,CONNECT 05 Mytilus edulis from Eckwarderhorne,"Tue, 01/01/2002 - 22:00","Tue, 11/27/2001 - 22:00",LC-Bruker maXis QTOF: Submission #10,Eckwarderhorne,Germany,53.520307,8.233259,1,Wet weight,Mytilus edulis,,,Jade Bight,,Coastal region,,Jade Bight,,Molluscs (22488),Muscle,,,Germany
84,19859,CONNECT I+II LC,Real Sample,CONNECT 04 Mytilus edulis from Konigshafen,"Tue, 01/01/2019 - 22:00","Tue, 11/27/2018 - 22:00",LC-Bruker maXis QTOF: Submission #11,Konigshafen,Germany,55.020227,8.43986,1,Wet weight,Mytilus edulis,,,North Sea,,Coastal region,,North Sea,,Molluscs (22488),Muscle,,,Germany
85,19860,CONNECT I+II LC,Real Sample,CONNECT 04 Mytilus edulis from Konigshafen,"Tue, 01/01/2019 - 22:00","Tue, 11/27/2018 - 22:00",LC-Bruker maXis QTOF: Submission #10,Konigshafen,Germany,55.020227,8.43986,1,Wet weight,Mytilus edulis,,,North Sea,,Coastal region,,North Sea,,Molluscs (22488),Muscle,,,Germany
86,19861,CONNECT I+II LC,Real Sample,CONNECT 03 Mytilus edulis from Eckwarderhorne,"Tue, 01/01/2019 - 22:00","Tue, 11/27/2018 - 22:00",LC-Bruker maXis QTOF: Submission #11,Eckwarderhorne,Germany,53.523863,8.230873,1,Wet weight,Mytilus edulis,,,Jade Bight,,Coastal region,,Jade Bight,,Molluscs (22488),Muscle,,,Germany
87,19862,CONNECT I+II LC,Real Sample,CONNECT 03 Mytilus edulis from Eckwarderhorne,"Tue, 01/01/2019 - 22:00","Tue, 11/27/2018 - 22:00",LC-Bruker maXis QTOF: Submission #10,Eckwarderhorne,Germany,53.523863,8.230873,1,Wet weight,Mytilus edulis,,,Jade Bight,,Coastal region,,Jade Bight,,Molluscs (22488),Muscle,,,Germany
88,19863,CONNECT I+II LC,Real Sample,CONNECT 02 Mytilus edulis from Aberdeen,"Tue, 02/18/2020 - 22:00","Tue, 01/14/2020 - 22:00",LC-Bruker maXis QTOF: Submission #11,Aberdeen,UK,57.133,-2.067,1,Wet weight,Mytilus edulis,,,Dee River,,Coastal region,,Dee River,,Molluscs (22488),Muscle,,,UK
89,19864,CONNECT I+II LC,Real Sample,CONNECT 02 Mytilus edulis from Aberdeen,"Tue, 02/18/2020 - 22:00","Tue, 01/14/2020 - 22:00",LC-Bruker maXis QTOF: Submission #10,Aberdeen,UK,57.133,-2.067,1,Wet weight,Mytilus edulis,,,Dee River,,Coastal region,,Dee River,,Molluscs (22488),Muscle,,,UK
90,19865,CONNECT I+II LC,Real Sample,CONNECT 01 Mytilus edulis from Ythan River,"Mon, 02/17/2020 - 22:00","Mon, 01/13/2020 - 22:00",LC-Bruker maXis QTOF: Submission #11,Newburgh,UK,57.321,-1.993,1,Wet weight,Mytilus edulis,,,Ythan River,,Coastal region,,Ythan River,,Molluscs (22488),Muscle,,,UK
91,19866,CONNECT I+II LC,Real Sample,CONNECT 01 Mytilus edulis from Ythan River,"Mon, 02/17/2020 - 22:00","Mon, 01/13/2020 - 22:00",LC-Bruker maXis QTOF: Submission #10,Newburgh,UK,57.321,-1.993,1,Wet weight,Mytilus edulis,,,Ythan River,,Coastal region,,Ythan River,,Molluscs (22488),Muscle,,,UK
92,23212,CONNECT I+II LC,Blank Sample,Blank biota for CONNECTII,"Sun, 02/26/2023 - 00:00","Fri, 10/20/2023 - 00:00",LC-Bruker maXis QTOF: Submission #10,De Haan,UK,51.3,3.0,Yes,,,,,,,Marine environment,,,,,Muscle,,,Belgium
93,23214,CONNECT I+II LC,Real Sample,CONnECTII 02 whole soft body  Mytilus edulis from Clyde Estuary Outer in Scotland,"Tue, 01/17/2023 - 00:00","Fri, 10/20/2023 - 00:00",LC-Bruker maXis QTOF: Submission #10,Glasgow,Belgium,55.932,-4.677,Yes,Dry weight,Mytilus edulis,,,River Clyde,,River,,,,Molluscs (22488),Soft body,85.14,,UK
94,23215,CONNECT I+II LC,Real Sample,CONnECTII 03 liver Pleuronectes platessa from Outer Moray Firth in Scotland,"Mon, 02/21/2022 - 00:00","Fri, 10/20/2023 - 00:00",LC-Bruker maXis QTOF: Submission #10,Elgin,UK,58.072,-2.951833,Yes,Dry weight,Pleuronectes platessa,,,North Sea,,Coastal region,,North Sea basin,,Fish (22486),Liver,80.11,,USA
95,23216,CONNECT I+II LC,Real Sample,CONnECTII 04 Fillet Rutilus rutilus from Randmeren Oost in the Netherlands,"Mon, 10/03/2022 - 00:00","Fri, 10/20/2023 - 12:00",LC-Bruker maXis QTOF: Submission #10,Harderwijk,USA,52.382959,5.659556,Yes,Dry weight,Rutilus rutilus,,,Veluwemeer,,Coastal region,,Veluwemeer,,Fish (22486),Muscle,73.31,,Netherlands
96,23217,CONNECT I+II LC,Real Sample,CONnECTII 05 Fillet Rutilus rutilus from Hollands Diep in the Netherlands,"Mon, 09/12/2022 - 00:00","Fri, 10/20/2023 - 00:00",LC-Bruker maXis QTOF: Submission #10,Dordrecht,Netherlands,51.697392,4.540111,Yes,Dry weight,Rutilus rutilus,,,Hollands Diep,,Coastal region,,Hollands Diep,,Fish (22486),Muscle,74.29,,Netherlands
97,23266,CONNECT I+II LC,Real Sample,CONnECTII 06 Filet limanda limanda from FT140tris in Belgium,"Sun, 02/26/2023 - 00:00","Fri, 10/20/2023 - 00:00",LC-Bruker maXis QTOF: Submission #10,De Haan,Netherlands,51.33206,2.999895,Yes,Dry weight,limanda limanda,,,North Sea,,Coastal region,,North Sea Basin,,Fish (22486),Muscle,75.0,,Belgium
98,23269,CONNECT I+II LC,Real Sample,CONnECTII 07 Liver limanda limanda from FT140tris in Belgium,"Sun, 02/26/2023 - 00:00","Fri, 10/20/2023 - 00:00",LC-Bruker maXis QTOF: Submission #10,De Haan,Belgium,51.33206,2.999895,Yes,Dry weight,limanda limanda,,,North Sea,,Coastal region,,North Sea Basin,,Fish (22486),Muscle,80.0,,Belgium
99,23272,CONNECT I+II LC,Real Sample,CONnECTII 09 Harbour Porpoise liver (female) from Ireland,"Wed, 01/23/2019 - 00:00","Fri, 10/20/2023 - 00:00",LC-Bruker maXis QTOF: Submission #10,Dublin,Belgium,53.33317,-6.150153,Yes,Dry weight,Harbour Porpoise,,,Dublin Bay,,Coastal region,,,,Fish (22486),Liver,71.0,,Ireland
100,23274,CONNECT I+II LC,Real Sample,CONnECTII 10 Harbour Porpoise liver (male) from Ireland,"Mon, 09/02/2019 - 00:00","Fri, 10/20/2023 - 00:00",LC-Bruker maXis QTOF: Submission #10,Dublin,Ireland,53.313359,-6.08742,Yes,Dry weight,Harbour Porpoise,,,Dublin Bay,,Coastal region,,Dublin Bay,,Fish (22486),Liver,81.0,,Ireland
101,23279,CONNECT I+II LC,Blank Sample,Blank biota for CONNECTII,"Sun, 02/26/2023 - 12:00","Fri, 10/20/2023 - 00:00",LC-Bruker maXis QTOF: Submission #11,De Haan,Ireland,51.3,3.0,,Dry weight,,,,,,Coastal region,,,,,Muscle,,,Belgium
102,23281,CONNECT I+II LC,Real Sample,CONnECTII 02 whole soft body  Mytilus edulis from Clyde Estuary Outer in Scotland,"Tue, 01/17/2023 - 12:00","Fri, 10/20/2023 - 12:00",LC-Bruker maXis QTOF: Submission #11,Glasgow,Belgium,55.932,-4.677,Yes,Dry weight,Mytilus edulis,,,River Clyde,,Coastal region,,,,Molluscs (22488),Whole body,85.14,,UK
103,23282,CONNECT I+II LC,Real Sample,CONnECTII 03 liver Pleuronectes platessa from Outer Moray Firth in Scotland,"Mon, 02/21/2022 - 12:00","Fri, 10/20/2023 - 00:00",LC-Bruker maXis QTOF: Submission #11,Elgin,UK,58.072,-2.95183,Yes,Dry weight,Pleuronectes platessa,,,North Sea,,Coastal region,,North Sea Basin,,Fish (22486),,80.11,,USA
104,23283,CONNECT I+II LC,Real Sample,CONnECTII 04 Fillet Rutilus rutilus from Randmeren Oost in the Netherlands,"Mon, 10/03/2022 - 12:00","Fri, 10/20/2023 - 12:00",LC-Bruker maXis QTOF: Submission #11,Harderwijk,USA,52.382959,5.659556,Yes,Dry weight,Rutilus rutilus,,,Veluwemeer,,Coastal region,,Veluwemeer,,Fish (22486),Muscle,73.31288344,,Netherlands
105,23284,CONNECT I+II LC,Real Sample,CONnECTII 05 Fillet Rutilus rutilus from Hollands Diep in the Netherlands,"Mon, 09/12/2022 - 12:00","Fri, 10/20/2023 - 12:00",LC-Bruker maXis QTOF: Submission #11,Dordrecht,Netherlands,51.697392,4.540111,Yes,Dry weight,Rutilus rutilus,,,Hollands Diep,,Coastal region,,Hollands Diep,,Fish (22486),Muscle,74.28571429,,Netherlands
106,23285,CONNECT I+II LC,Real Sample,CONnECTII 06 Filet limanda limanda from FT140tris in Belgium,"Sun, 02/26/2023 - 12:00","Fri, 10/20/2023 - 12:00",LC-Bruker maXis QTOF: Submission #11,De Haan,Netherlands,51.33206,2.999895,Yes,,limanda limanda,,,North Sea,,Coastal region,,North Sea,,Fish (22486),Muscle,75.0,,Belgium
107,23286,CONNECT I+II LC,Real Sample,CONnECTII 07 Liver limanda limanda from FT140tris in Belgium,"Sun, 02/26/2023 - 12:00","Fri, 10/20/2023 - 12:00",LC-Bruker maXis QTOF: Submission #11,De Haan,Belgium,51.33206,2.999895,Yes,Dry weight,limanda limanda,,,North Sea,,Coastal region,,North Sea,,Fish (22486),Liver,80.0,,Belgium
108,23288,CONNECT I+II LC,Real Sample,CONnECTII 09 Harbour Porpoise liver (female) from Ireland,"Wed, 01/23/2019 - 12:00","Fri, 10/20/2023 - 12:00",LC-Bruker maXis QTOF: Submission #11,Dublin,Belgium,53.33317,-6.150153,,Dry weight,Harbour Porpoise,,,Dublin Bay,,Coastal region,,Dublin Bay,,Fish (22486),Liver,71.0,,Ireland
109,23290,CONNECT I+II LC,Real Sample,CONnECTII 10 Harbour Porpoise liver (male) from Ireland,"Mon, 09/02/2019 - 12:00","Fri, 10/20/2023 - 12:00",LC-Bruker maXis QTOF: Submission #11,Dublin,Ireland,53.313359,-6.08742,,Dry weight,Harbour Porpoise,,,Dublin Bay,,Coastal region,,Dublin Bay,,Fish (22486),Liver,81.0,,Ireland
